""number"",""logFC"",""AveExpr"",""t"",""P.Value"",""adj.P.Val"",""B""
1607,0.373710763627332,-0.474577967396287,1.22955097174454,0.22009907239836,0.503183756701534,-5.28941049993171
1608,0.203488970339133,-0.586558016584253,0.712383060112398,0.476936684080125,0.729092468820121,-5.76120917446843
1609,0.0181854900126227,-0.710059195827575,0.0680171114765948,0.94583004512088,0.979891851108427,-5.9982470736092
1610,-0.377195850587756,-0.53940275094169,-1.11189546276714,0.267323161623677,0.55474387178388,-5.4186137836042
1611,-0.305911601547481,-0.275880253174282,-0.686859525647861,0.492850775041994,0.741385305617756,-5.77802596083592
1612,0.411206583448914,-0.309177117823277,1.18148059088555,0.238610160185383,0.525283921144305,-5.34374823089664
1613,0.693590121362301,-0.43356822563932,2.39455309425899,0.0174278873010999,0.144594379033789,-3.32903279163841
1614,0.555571995134183,-0.463240270878533,2.02520742256981,0.0439805778581867,0.230816093943592,-4.08261632168658
1615,0.341526977305906,-0.589424194499156,1.1418013882535,0.254702618141963,0.542810924879631,-5.38698858915437
1616,0.0811735925092439,-0.808670604619841,0.206814899314251,0.836334111606552,0.935269363609353,-5.98024700861985
1617,0.0131718027123219,-0.909684322950478,0.0383695149878232,0.969425752270712,0.990214049163203,-5.99973554789084
1618,-0.159004842061438,-0.935003967982354,-0.570694210178485,0.568754086412035,0.79392728321401,-5.84684214681857
1619,0.116300977855405,-0.807313754465284,0.45485905166495,0.649631979506814,0.842311142353611,-5.90283675354829
1620,-0.820208231439486,-0.178111848357843,-1.69678030439858,0.0910667502214342,0.328695244303014,-4.65051667725911
1621,0.106989983423271,0.0872337768767007,0.268119731425632,0.788843155681852,0.909927777678742,-5.96651017450151
1622,0.141977863374361,-0.249943104642823,0.443208031073908,0.658024391858503,0.846528223551721,-5.90777016406059
1623,0.371844149500837,-0.475495925284143,1.00428643543185,0.316277038615866,0.604555035840254,-5.52553672248444
1624,-0.132440236411741,-0.514693850196772,-0.417988297007813,0.67633865190682,0.854793330369874,-5.91801131550712
1625,-0.232704231550863,-0.510362674328405,-0.888918424485526,0.374959002764616,0.652089445034101,-5.62819381184719
1626,-0.074440249020811,-0.679130277054171,-0.306805427053662,0.75926407764828,0.895067798507333,-5.95601790675198
1627,-0.286393986902752,-0.769295429055877,-1.24028781496513,0.216110080422015,0.497365048795936,-5.27698176009966
1628,-0.128098990250982,-0.825742852852301,-0.585762165363153,0.558599380319566,0.78693116050106,-5.83863112115245
1629,-0.058491531326466,-0.791721800725186,-0.257380589550405,0.797110975114511,0.914523647050655,-5.96917260087629
1630,-0.485653645024395,-0.555737052609716,-1.58712597006082,0.113833259267795,0.36647926310813,-4.81840099938608
1631,-0.725439665648659,-0.375983326857981,-2.6353015874083,0.0089675433295106,0.104082721166394,-2.77353153468014
1632,-0.374815564839978,-0.586995003180772,-0.998987182942485,0.318831912661503,0.606158402881085,-5.53052392847375
1633,-0.0294460590666528,-0.740569206379008,-0.0844140761604329,0.932799327208717,0.974792841393214,-5.99706757741472
1634,-0.406257111860392,-0.646208756474639,-1.41580049537513,0.158162391401629,0.427817904309396,-5.05873292011226
1635,-0.339130387695115,-0.533216589474863,-1.1672339419678,0.244302921285628,0.530250912706796,-5.35944137519936
1636,-0.162680919957154,-0.501585867445323,-0.577267955959532,0.564312953241452,0.790735950750958,-5.84328612831032
1637,0.167347461023804,-0.542818557858799,0.735100018869858,0.463014029887472,0.720021095231295,-5.74572794050792
1638,0.24733199032511,-0.497206927582365,1.0894000040985,0.277097184554022,0.567505577498034,-5.44185548954209
1639,0.553106936547926,-0.458196633104709,2.6296895018176,0.00911251013883307,0.104795931833125,-2.78705089115881
1640,0.1452370445687,-0.41863140363049,0.62597623321292,0.531940095528418,0.767882124940761,-5.81567302985929
1641,-0.274589401231101,-0.382880049546348,-1.000867759912,0.317923697136722,0.605356959619077,-5.52875708229263
1642,0.140249188985249,-0.474575333095564,0.469214519025574,0.639352810719015,0.837303285570583,-5.89658250570835
1643,0.601898625600667,-0.590639255592421,1.89991109749072,0.0586731682424549,0.265734014662869,-4.31072446991633
1644,0.449656098120604,-0.530035972903169,1.48885772752907,0.137870133375664,0.397634825395586,-4.95953617183105
1645,0.232382788110133,-0.439952990437701,0.737088311235839,0.46180640265831,0.718931884980137,-5.74434993681835
1646,0.360409505182507,-0.403764243697002,1.25641156906854,0.21021854051785,0.489802686173824,-5.25811709628675
1647,0.322868784474294,-0.363189400152972,1.06248754154164,0.289108734497037,0.580073488579888,-5.46904321770656
1648,0.156682718991784,-0.376965790858763,0.562773389129814,0.574127511336254,0.797610280307763,-5.8510729134047
1649,0.144121251146571,-0.468635303384878,0.475089305144979,0.635166066713403,0.834109353309796,-5.89396711525454
1650,-0.342104649256016,-0.365063307777478,-1.33368756989833,0.183601843835635,0.458291298705049,-5.1643732159039
1651,-0.636205710475066,-0.30918886992155,-2.07185888154025,0.0393735526431644,0.218414864108383,-3.9940992134773
1652,-0.72401100596494,-0.380271370819839,-1.98854259548745,0.0479157153249279,0.241739976788681,-4.15082129532985
1653,-0.17793241883977,-0.453584680173644,-0.546421474775156,0.58529642117702,0.802859827253627,-5.85962048657767
1654,-0.250828233410817,-0.477859704026279,-0.807392657752805,0.420259516465527,0.690674660433674,-5.6932450828764
1655,-0.204157290112527,-0.401567880684464,-0.698061320528007,0.485831329248914,0.735856592297504,-5.77072060184152
1656,-0.40784495260618,-0.368231882852123,-1.41900459450503,0.157227129990093,0.426603668391519,-5.05448509807816
1657,-0.532571190319556,-0.386953735374159,-1.80492739820216,0.0723704122077741,0.295114318797952,-4.47424988593285
1658,-0.384180830720326,-0.45458658433216,-1.24175406039271,0.215569426838896,0.496518829616629,-5.2752761954245
1659,-0.431404044918963,-0.568605194115235,-1.47270857711297,0.14217223347407,0.403968702405076,-4.98188476080306
1660,-0.203035176987783,-0.668031491384678,-0.745165706898422,0.456918686456386,0.715719013148044,-5.7387137400826
1661,0.157970882461614,-0.662049264865942,0.395136734776827,0.69310162314687,0.864593651097142,-5.92677363184697
1662,-0.196224051662409,-0.339573686669218,-0.486059976322933,0.627379103920555,0.829248274886353,-5.88899614726732
1663,0.274320515191618,-0.384592000583695,0.837561548171412,0.403130882105825,0.676698299872803,-5.6698967732903
1664,0.36879479782948,-0.394050251043788,1.23743424424379,0.217165102557191,0.498593938475748,-5.2802953908152
1665,0.488469366535211,-0.434344348196092,1.62767460461916,0.104938415968921,0.352193935434275,-4.75759488976565
1666,0.511567742743978,-0.513190924289429,1.62603527843806,0.105286922230976,0.352885674570558,-4.76008225482897
1667,0.275313517732029,-0.528750476872957,0.794768932507779,0.427552569731316,0.695237115975211,-5.70276218260503
1668,0.474884480369405,-0.664175876909423,1.58141786982775,0.115132029405812,0.368013860691582,-4.8268404207733
1669,0.388880000641484,-0.718950524701035,1.49306115830538,0.13676708078544,0.397045859156283,-4.95367991810691
1670,0.940102542603276,-0.364187518639715,2.4006570833068,0.0171469380342724,0.142962362713946,-3.31557045944302
1671,0.65237377950094,-0.0452224110320229,1.68977120154432,0.0924023541715498,0.331018749636184,-4.66157493391653
1672,0.288840937123307,0.051008911806185,0.923227730709986,0.356838693398325,0.638863244350633,-5.59896143658662
1673,-0.130021422128656,0.0162711080882146,-0.45151683642356,0.652034916514581,0.843541736616696,-5.90426502239798
1674,-0.389111218689046,-0.0434075973939086,-1.31450481065579,0.189962205570574,0.466290013443866,-5.18815786157418
1675,-0.501239599351238,-0.162857438074203,-1.66505227003213,0.0972394480479028,0.33972662336249,-4.70021782186589
1676,-0.511321410204955,-0.301643169708672,-1.66754385281662,0.0967428343614289,0.339230166742926,-4.69634791294964
1677,0.268932965511309,-0.552867518619056,0.992038271106706,0.322202670659354,0.607593769673077,-5.53702402751945
1678,0.65854484749749,-0.685187269581218,2.37242680473849,0.0184806394604236,0.148465734172731,-3.37755943929712
1679,0.337736906188294,-0.739548167456815,1.27884165205057,0.202218525672863,0.482679030791213,-5.23147465519978
1680,-0.0189499234726498,-0.645169619822805,-0.0785396933419672,0.937465818257305,0.976163185553229,-5.99751931308987
1681,-0.930110747546375,-0.52538349843116,-3.64873691490497,0.000324889486822033,0.0213583836680255,0.0999960747757118
1682,-0.582553014633584,-0.629932646166113,-2.41883399370703,0.0163338496569184,0.140386340564253,-3.27528874943541
1683,-0.242252925186923,-0.783173969474384,-0.895618696740467,0.371376019827599,0.64992370979687,-5.62257135435552
1684,0.0200940235631019,-0.827816380439757,0.0711980553107637,0.943300888706148,0.97874601884859,-5.99803809404278
1685,-0.0277949712184159,-0.533485029697611,-0.0831027537324134,0.933840819509584,0.974934796656145,-5.99717124069405
1686,0.106095102653309,-0.490494790721741,0.355067966206627,0.722858217464307,0.877094067790131,-5.94095046607339
1687,0.270827988711409,-0.4453441316888,0.895252675375621,0.371571196707579,0.650004295357642,-5.62287957938405
1688,0.240496327269978,-0.586261739694073,0.685499630719809,0.493706641893469,0.74176580599905,-5.77890481979292
1689,-0.895906181303133,-0.192165577008191,-2.76370751228087,0.00616926024234199,0.0864090338666211,-2.4568353278949
1690,-0.245232937818186,-0.0627410825369868,-0.914026793624734,0.361642785069018,0.64287158768642,-5.60690867026126
1691,0.571867611800383,-0.196081113665301,2.20767977703752,0.0282366533012849,0.184008424282763,-3.7253750333414
1692,1.12124677745436,-0.351411771272044,3.67898854967087,0.00029054744952627,0.0207087078169161,0.198598608649414
1693,-1.09397131473897,3.99939882298537,-2.54579723782332,0.0115450713294619,0.118505547424703,-2.98591250477285
1694,0.00959814039109502,-0.253533035814532,0.0222913391520251,0.982234537519864,0.994783016051619,-6.00019581947172
1695,0.410167183124048,-0.364868308345406,0.967377220902538,0.334353381049324,0.618949958924688,-5.55972922711768
1696,-0.0269814620707612,-0.279248677083257,-0.0748566548247925,0.94039266284726,0.977390974226478,-5.9977859255923
1697,0.141263528697297,-0.446663786323597,0.371335036497318,0.710723703184013,0.872309448672278,-5.9353773462535
1698,0.233573979780331,-0.417780243754416,0.63510988008837,0.525976745744413,0.764637362314464,-5.81024704307577
1699,0.139179132950561,-0.359842941949442,0.339832069912926,0.734287561189415,0.883110608067283,-5.94594418114707
1700,0.0268338415005703,-0.392310901356147,0.0692327551661168,0.944863425145466,0.979437147009238,-5.99816833644425
1701,0.44547123723492,-0.469575882268422,1.13015052911033,0.259568878724357,0.54737138309792,-5.39940790066878
1702,-0.0518630222185462,-0.432936430503295,-0.13286848750451,0.894411476707314,0.959356288130949,-5.99209931366783
1703,0.223558606647883,-0.50738671756638,0.558920358147072,0.576750096998145,0.799152330271948,-5.85310962535038
1704,-0.441795021967902,-0.552726607431108,-1.10062653699664,0.272189160559077,0.561728504848974,-5.43031526578987
1705,-0.109309763007422,-0.449833230253916,-0.255040099679408,0.798915944900252,0.91502480163618,-5.96973841682897
1706,0.16390329058919,-0.55730579252008,0.40444109124807,0.686257492372623,0.859818288967929,-5.92326527525854
1707,-0.780277258293411,-0.467883082000144,-1.90298185036113,0.0582692458775657,0.265370039924694,-4.30530229628825
1708,-0.342701697234419,-0.436553850385255,-0.963786817348302,0.336146883528894,0.620822852444957,-5.56298762229741
1709,0.00354713215590274,-0.542503211014313,0.00875314016623072,0.993023545095975,0.998081117829672,-6.00039416184731
1710,0.17298299714257,-0.378454219529897,0.445450682522776,0.656405558289516,0.845659533647876,-5.90683048486686
1711,-0.534111399393275,-0.386460425938337,-1.50885674993166,0.132683219839713,0.3923866805924,-4.93152875842416
1712,-0.218379321121587,-0.491074063468601,-0.599729979774718,0.549265976039911,0.780348350802575,-5.83082909120293
1713,0.0294822236317263,-0.4010883151172,0.072530214216738,0.942241863601547,0.978132464963419,-5.99794773765165
1714,0.0552389928567681,-0.437374507742631,0.149668837335714,0.881154701626763,0.954914659070776,-5.9898594293745
1715,0.214278819006101,-0.486604541553701,0.615844204170938,0.538595382258148,0.77235866683765,-5.8216004901404
1716,0.486345852438872,-0.541217330150568,1.37157318640802,0.171508899840452,0.442756191581824,-5.11640318695974
1717,0.113609734538451,-0.585775565513991,0.318602781467606,0.750311685045214,0.890211183546279,-5.95253752614643
1718,-0.197900435959099,-0.394183331974115,-0.538205753894038,0.590946115627144,0.806533747667348,-5.86382019469496
1719,-0.400479619452983,-0.400233349838877,-1.21029203939937,0.22738690853956,0.510893831553012,-5.31143711628493
1720,0.210503579170512,-0.433598652230466,0.572966986552022,0.567216729688667,0.792612441356288,-5.84561729801838
1721,0.204493325027493,-0.336765580887173,0.63100584111886,0.528652008653633,0.766843708695484,-5.81269480088135
1722,-0.1609314120188,-0.425536785527799,-0.451111467556318,0.652326610719449,0.843541736616696,-5.90443753859623
1723,0.329346560020788,-0.281239835071384,0.892731191967292,0.372917489442428,0.6502939019761,-5.6249995109492
1724,0.0876933578309045,-0.415196395653418,0.263216346907484,0.792615251863088,0.912201329552975,-5.96773930307093
1725,0.119099656083468,-0.46925060733526,0.313858732566536,0.753907704793933,0.892103891338742,-5.95395285543882
1726,0.0137379654187668,-0.43276430400071,0.0366402797259979,0.970803037088047,0.99064161956329,-5.99979676038762
1727,0.18597822294665,-0.494433216769058,0.548563216653112,0.583827772213687,0.802483370122708,-5.85851524540845
1728,0.451286865803277,-0.334353274882902,1.17035029466904,0.243049541755632,0.529239609001139,-5.35602467814669
1729,-0.657804684467113,-0.365988293951251,-1.68867988743698,0.0926117244154843,0.331355284863378,-4.66329268646077
1730,0.173146319084102,-0.359045559606046,0.494669742804268,0.621296968831944,0.825969820427144,-5.88501563484169
1731,0.243318695161826,-0.506058581143595,0.680267856068297,0.497006776607788,0.744112105198212,-5.78226978583168
1732,0.223525421419833,-0.503243394602859,0.558924382052589,0.576747355143283,0.799152330271948,-5.85310750559224
1733,0.67113292914994,-0.511205910490578,1.76900936780955,0.0781938149337397,0.303622618082327,-4.5339660708352
1734,0.615068843334338,-0.468306310131208,1.51056917609299,0.132246252537576,0.391645366868503,-4.92911359363191
1735,-0.496820801629998,2.58958405236006,-1.4918619542653,0.137081071607606,0.397070638714784,-4.95535230851141
1736,-0.122966557242908,-0.129517533879265,-0.328008196242346,0.743198509334695,0.886538532431537,-5.94966881819503
1737,-0.0125897190586011,-0.437006033092419,-0.0373967922688351,0.970200486162252,0.990441748083134,-5.99977032817769
1738,-0.403101606613287,-0.466696543543799,-1.14480634227925,0.253457953679231,0.541364061777166,-5.38376501748782
1739,0.679119382179552,-0.415679499796102,2.01046788532297,0.0455282374719079,0.235217385362979,-4.11017962979946
1740,0.433698119237559,-0.505217191204753,1.35691562305583,0.176114368546735,0.44925857284493,-5.13511903292796
1741,0.255978473652538,-0.358586039698929,0.815553763804777,0.415584027479219,0.687609922123157,-5.68701302954517
1742,0.560728979712003,-0.518544652382814,1.75723011757168,0.0801851973081027,0.306776952117894,-4.55329585606642
1743,-0.179327060096124,-0.403377188432247,-0.576786557325115,0.564637608721932,0.790804860353436,-5.84354791517255
1744,0.366874273348373,-0.306809289425583,1.21284267432711,0.226411888850034,0.509921486223291,-5.30853964305703
1745,0.793638005076514,-0.410552932698288,2.74290739050143,0.00656066420890569,0.0893099622700338,-2.50909199705567
1746,0.333445579570618,-0.530622386857016,1.10700268071613,0.269428454486128,0.55763466715562,-5.42370885447101
1747,0.241321902324115,-0.464488355104486,0.781650049141459,0.435209726935256,0.699911516034813,-5.71249457036597
1748,-0.0093445220275466,-0.438920264361102,-0.030747803820541,0.975496853358372,0.992764057497728,-5.99998415170876
1749,-0.0584455959839217,-0.46777894636837,-0.193257064948969,0.846925142307326,0.939343285744722,-5.98280630448288
1750,0.153947775388315,-0.491238896718713,0.510954494763015,0.609864232149628,0.819565349759584,-5.87729610619837
1751,0.293725980438718,-0.440495707438583,0.919332837153213,0.358867377142493,0.640638782876414,-5.60233526065981
1752,0.389382586414051,-0.500339799100866,1.25865646456402,0.209407634277198,0.489128979223008,-5.25547153590046
1753,0.149374627461442,-0.464912256948279,0.49236784383416,0.622920557026865,0.82672088721149,-5.88608669080722
1754,-0.05787690374863,-0.461503720171803,-0.193077035746442,0.847065968345447,0.939343285744722,-5.98283912182865
1755,-0.0699973449320261,-0.454992424285297,-0.229607967139265,0.818596814094536,0.926989580931248,-5.97555361232926
1756,0.351258348041026,-0.371845279812205,1.18458508893712,0.237382250058174,0.524188701923333,-5.34030357923427
1757,-0.781938915737336,-0.398969515504286,-2.72130921105037,0.00699074426230378,0.0926219839799387,-2.56296337071219
1758,-0.0802133322589479,-0.441358801248227,-0.269502181384794,0.787780554278777,0.909426824277135,-5.9661595395965
1759,-0.0448865606710236,-0.487839416539631,-0.151425499493864,0.879770426640364,0.954170456563834,-5.98960984518058
1760,-0.0867277688794573,-0.5429397466172,-0.292438199027575,0.770210509056263,0.900740481259171,-5.96007925895403
1761,-0.107029420452342,-0.387147293657445,-0.35969635511737,0.719398340355532,0.876050923765686,-5.93939015038475
1762,0.640369878090675,-0.474071024938087,2.10671624604798,0.0362062891570556,0.209159903167836,-3.92669511176118
1763,0.381918491703277,-0.511751767171996,1.32614389816927,0.186083869143249,0.461401945934806,-5.17376705204322
1764,-0.0386497975002348,-0.568335442434838,-0.134190569451065,0.893367125259452,0.959072261622339,-5.99193270352573
1765,-0.28444848096679,-0.431987535480975,-0.953316742871648,0.341412468951974,0.625030927390063,-5.5724209107711
1766,0.431925544768455,-0.517673528928596,1.43741652143792,0.151934359854052,0.419160103450007,-5.02989283405499
1767,0.214618466040522,-0.483597178323776,0.757828894033089,0.449315259577501,0.711044288034075,-5.7297546853889
1768,-0.0216709486965196,-0.522921685259832,-0.0694421565690431,0.944696927674135,0.979382441450542,-5.99815463271294
1769,-0.118023588570467,-0.598200548961197,-0.362773215036234,0.71710147613128,0.874865832616884,-5.93834171513244
1770,-0.226850297807771,-0.642678228036766,-0.728865696859306,0.466812028531023,0.722924867777229,-5.75002467703582
1771,-0.0877274948378048,-0.643638999007394,-0.280148754957489,0.779610665573257,0.904730771043914,-5.96339884022549
1772,0.20018776854881,-0.619215908043051,0.663187994388418,0.507862366487584,0.752745348263287,-5.79307646252268
1773,0.37573073194788,-0.564428243147534,1.24856199060661,0.21307196048338,0.493007985943811,-5.2673310497568
1774,0.129084225819745,-0.517155663416852,0.44535608963462,0.65647380642065,0.845659533647876,-5.90687021526773
1775,-0.223806854459975,-0.599872952200411,-0.730145242870305,0.466031103089651,0.7222349936671,-5.74914577562083
1776,-0.213134345362338,-0.581467840029443,-0.697768751551599,0.486013968530911,0.735856592297504,-5.77091289994372
1777,-0.089818538089436,-0.347425818399328,-0.285569902269704,0.775459957662621,0.903077911479444,-5.96195205111528
1778,-0.623944255465146,1.87804719795321,-2.16960440864578,0.0310430343127522,0.193969735871235,-3.8023575140755
1779,-0.0735040309519461,0.196854472256905,-0.219771138155699,0.826240829334451,0.930750297217566,-5.97763925311024
1780,-0.255182482015199,-0.271714359503869,-0.847346336581093,0.397667169998867,0.672170690486799,-5.66214135745877
1781,-0.0218049757865864,-0.430221163799186,-0.0807309168893266,0.935724893041591,0.975489611586732,-5.99735461799611
1782,0.315023619498695,-0.67205367854964,0.995697921870235,0.320424551308773,0.606753998573044,-5.53360634928612
1783,0.140153506286747,-0.628214867515044,0.38092486785504,0.703604300987484,0.869609678545381,-5.93197505416878
1784,0.259046178947791,-0.704361789528287,0.846751744763302,0.397997895683384,0.672333832409829,-5.66261518444838
1785,0.356502354753632,-0.704205982844315,1.31312957855548,0.190424385642547,0.466686058381792,-5.18984997755434
1786,0.123965090727804,-0.712101783628495,0.419265220379144,0.675406603653576,0.854575279052756,-5.91750717892125
1787,0.0605593283182329,-0.658317323452766,0.211907556020137,0.832363451991786,0.932589003451212,-5.97924087588469
1788,0.0205788051466599,-0.610369199105267,0.0734824548811844,0.941484924608806,0.978053028639465,-5.99788212348975
1789,0.0278358094724487,-0.585360497443936,0.0943311520644623,0.924926757580703,0.969861102676856,-5.99623106354855
1790,0.267455612064619,-0.65891663238234,0.942195528625961,0.34706339500644,0.630583640685975,-5.58232893093735
1791,0.436607808624693,-0.685423242138358,1.69383776301906,0.0916255447649896,0.329469391029683,-4.65516455427114
1792,0.289325358720152,-0.720946913929593,1.1383171956978,0.256151134131975,0.544445279438348,-5.39071578231137
1793,0.336568860727902,-0.727306255816876,1.29623166335492,0.196171519435143,0.474159170748092,-5.21049917108104
1794,0.395774871256444,-0.777690038574137,1.57544298771278,0.116504036816414,0.36911426368645,-4.83564243563787
1795,0.429306648077872,-0.718205572323668,1.59584371050458,0.111872141204062,0.363451172429215,-4.80545447485842
1796,0.336538383487924,-0.682276214491409,1.26492031391126,0.207157053690144,0.486371536163695,-5.24806510993153
1797,0.380689940694291,-0.686523456054024,1.45584204623602,0.146775452394109,0.411402033284519,-5.00497094753286
1798,0.16793830763626,-0.615854696435877,0.597860187271054,0.550510885747609,0.781054324227085,-5.83188412909243
1799,0.574490418285374,-0.6490285928575,2.03053708697049,0.0434320735741293,0.229049000379915,-4.07260195932832
1800,0.458374014730542,-0.62981755751898,1.62336414526261,0.105856761088919,0.352975693252712,-4.76412994813216
1801,0.904572865724995,-0.621882972044385,3.12702502325696,0.00198938090509666,0.0477432810383244,-1.48519851250081
1802,0.435714069340487,-0.58229894461719,1.60852506298409,0.109067377364219,0.35858679757833,-4.78649796877516
1803,0.404620702973797,-0.53947161079081,1.57899966454268,0.115685771367856,0.368318400301989,-4.83040677130143
1804,-0.0984147748821856,-0.574377286231608,-0.389456438092359,0.697292424846536,0.866244765205708,-5.92887539549642
1805,0.775196220824187,-0.626245874250564,3.44923253574458,0.000666564109562203,0.028537083229318,-0.532106314591299
1806,0.221228766295083,-0.578669209744462,0.913674056259639,0.361827768573742,0.642903278045685,-5.60721177195839
1807,0.402637836124072,-0.56623977470004,1.46863998378733,0.143272293365448,0.40527415411814,-4.98747754425856
1808,0.121217151474256,-0.60481043502078,0.464877595690495,0.642451022374529,0.839309191552959,-5.89849241878998
1809,0.576128546027952,-0.578531434411598,2.07920615220736,0.038686939305292,0.216485978750601,-3.97998162983063
1810,0.40591848802314,-0.613404176370731,1.42345377453402,0.155935439046144,0.42492549523737,-5.04857097891951
1811,0.252068914022794,-0.6579510904773,0.864184523153747,0.388370739704346,0.664279803442666,-5.64858593255567
1812,0.263360432268799,-0.56850445026522,0.908688496901338,0.364448689351464,0.643600508918083,-5.61148336621812
1813,0.728712991619063,-0.494654252707669,2.58460144723027,0.010355729862065,0.11295723784057,-2.89468353635783
1814,0.266916629743223,-0.471322270709413,0.898819614719045,0.369671894173229,0.648129957780913,-5.61987054530675
1815,0.0861191335835813,-0.448631071154299,0.277362103102449,0.781746740537871,0.90588683111335,-5.96413175606102
1816,0.181987279474654,-0.29984116770012,0.497627596581524,0.619213441077464,0.825745765648671,-5.88363205052961
1817,0.044158224780116,-0.0706500803340451,0.112346322042088,0.910645045697401,0.965108926107065,-5.994474025535
1818,-0.0205135308246506,0.519853596832664,-0.0440842207489189,0.964874833228734,0.988664505563081,-5.999513180216
1819,-0.613311805188507,2.31412834894303,-1.7370174594025,0.0836988277472309,0.313943512438655,-4.58617220494824
1820,-0.582740490264991,1.47983036187738,-1.36911380997499,0.172275246796214,0.443494718361066,-5.11955730185845
1821,-0.102002064238717,0.903872049186905,-0.241231703685736,0.809586599808209,0.921999444267164,-5.97297146750655
1822,-0.118308777490533,0.468130011732251,-0.304727206595521,0.760844538166157,0.896115038660688,-5.95661741931422
1823,0.0809303212314813,0.113263599689247,0.230442303970888,0.817949253330443,0.926967941921686,-5.97537251439388
1824,0.601672200422751,-0.144181257065011,1.99995800126131,0.0466597815216278,0.238335728626488,-4.12971483542093
1825,0.582282349517084,-0.38123401122111,2.00918533967146,0.0456650636658737,0.235479770105048,-4.11256884464946
1826,0.369544670243133,-0.544652367071192,1.21298255463717,0.226358504398135,0.509921486223291,-5.30838056755815
1827,0.181625764155286,-0.617211628483133,0.590526489162337,0.555407120765583,0.784382768782093,-5.83599049812062
1828,0.00535423265933244,-0.583397332427418,0.0181499567870393,0.985534677268131,0.995560058535141,-6.00027485827984
1829,0.00627151388756664,-0.644584353862191,0.0237661220072256,0.981059399523592,0.994103253170629,-6.00016376432033
1830,-0.0131781970650449,-0.717489287053895,-0.0548164241018458,0.956331447385906,0.985563604256775,-5.99901227684615
1831,0.252454110537286,-0.77292348716811,1.09509985765944,0.274597784677517,0.564804423607065,-5.43601099727857
1832,0.502682551133554,-0.757578038852893,2.21018359357984,0.0280600721271129,0.183643887307991,-3.72026779109935
1833,0.611834249683336,-0.801997272589193,2.48715979097429,0.0135742440799049,0.128962933473881,-3.12129875297679
1834,0.55385601252294,-0.770401804261002,1.98147899277574,0.0487070895776524,0.243261260082073,-4.16382313167767
1835,0.307424830930956,-0.661488848631312,1.09021136666769,0.276740450875739,0.567314630550313,-5.44102537972074
1836,0.213679973542442,-0.625291041351196,0.773860122199533,0.439793948877962,0.70372206904575,-5.71819738527799
1837,-0.0473569827702522,-0.605847435507273,-0.203054758732125,0.839268532350688,0.936897658855825,-5.98097418219389
1838,0.0380574569340894,-0.591384546245702,0.172487974315332,0.863202877718393,0.947000414216818,-5.98639057495664
1839,0.509857662081303,-0.589215377038499,2.39587305643688,0.0173667912742165,0.144226428595518,-3.3261243752009
1840,0.67342642791565,-0.656164534597529,2.79298957107482,0.00565408011813012,0.0834907912153563,-2.38264537123122
1841,0.482801055402564,-0.62745635593951,2.21097318114882,0.028004585648478,0.183643887307991,-3.71865605526363
1842,0.295930819412418,-0.537493634143251,1.27208224441598,0.204605500997548,0.485149387277225,-5.23955238335778
1843,0.0826010513088698,-0.423979628364924,0.324121815738636,0.746135087009287,0.88800910615395,-5.95086429549
1844,0.199589134073427,-0.385593845638081,0.828683233653385,0.40812738936317,0.681293482689595,-5.67685626425972
1845,-0.103029452928601,-0.41812803808045,-0.431514682116968,0.666491128616933,0.849437542557398,-5.91259301838012
1846,0.04294883150609,-0.531951408346718,0.192325041250867,0.84765426159324,0.939343285744722,-5.98297587157112
1847,0.155547565888297,-0.672691211283807,0.628644182849035,0.530194635874509,0.767390303234907,-5.81409618935357
1848,0.117465320200618,-0.652156902572928,0.523150836172899,0.60136388694246,0.813825732274174,-5.87135127143269
1849,0.246683229107256,-0.576065756119017,1.20335789322361,0.230052809393603,0.515538588211739,-5.31928374744856
1850,0.193573629770056,-0.470396443772155,0.807108565601885,0.420422830717086,0.690674660433674,-5.69346090154294
1851,0.0841227096662353,-0.325372372654401,0.347811061895496,0.728294472522224,0.879622233263968,-5.94335626877602
1852,-0.0363347748166176,-0.214318619323777,-0.14766455200684,0.882734553419257,0.955795905811482,-5.99014063925755
1853,-0.0333953240795585,-0.203844864615252,-0.129015532466048,0.897456083613503,0.960872264316432,-5.99257545954436
1854,-0.204945899436602,-0.32302358240187,-0.809401722751047,0.419105648915519,0.690502909287878,-5.69171668461192
1855,-0.441332501958958,-0.374866197765908,-1.67577766499166,0.0951162051876984,0.336126696379343,-4.68351908419599
1856,-0.376043521813957,-0.294799529512614,-1.19330219052482,0.233958448420968,0.519590480374377,-5.33058365107776
1857,-0.00224713973930499,0.159502376848691,-0.00601935746280969,0.995202400629909,0.999147012616551,-6.00041322034264
1858,0.65665070046537,0.886662898342907,1.47111429459142,0.142602512743364,0.404510158019055,-4.9840781065711
1859,0.876401023742218,1.73246177298455,1.86571363550649,0.0633316653988572,0.276867989765194,-4.37053552573783
1860,0.437869369168608,2.69962904382294,1.13625245342574,0.257012241388399,0.545169808580516,-5.39291921489299
1861,0.0752396727175197,1.78562437591648,0.201307280079537,0.840633036365378,0.936897658855825,-5.9813075876494
1862,-0.11906721556709,0.899831093627029,-0.323729158349764,0.746431989145719,0.88800910615395,-5.95098428781168
1863,0.243679370061318,0.311767197216672,0.70965482072227,0.47862413300279,0.730317334057411,-5.76303589280824
